X;Y;nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj
-2.6480699;47.5257819000479;SDE 56;;;Morbihan Énergies;;;Morbihan Énergies;Non concerné;;;;;"56252";"[-2.6480699,47.52578190004785]";"2";Non concerné;FR*S56*P56252*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8088820648;2021-03-08
7.7292057;48.6494232997793;;;;VIRTA;;;;Non concerné;;VIRTA;;;"67389";"[7.729205699999998,48.64942329977925]";"14";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;"node/9441829655, Bornes et places pour 14 véhicules électriques. 

RECHARGEZ VOTRE VEHICULE
Avec VIRTA, plus de 58 bornes de recharge sont à votre disposition à Shopping Promenade pour recharger votre véhicule électrique en toute simplicité.

MOYENS DE PAIEMENT :
- Avec v";2022-03-20
-3.0128047;47.8969339999621;SDE 56;;;Morbihan énergies;;;Morbihan énergies;Non concerné;;Zone d'activites de Ty Er Douar;;;"56010";"[-3.0128046999999993,47.89693399996213]";"2";Non concerné;FR*256*P56010*A;;;true;true;true;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6484096217;2020-03-07
6.8622065;47.6273641000248;;;;;;;;Non concerné;;;;;"90010";"[6.8622065,47.627364100024806]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/5529299299;2020-03-14
9.1437223;42.2940838005061;;;;Hôtel Les jardins de la Glacière;;;;Non concerné;;Bosch eBike Power Station;;;2B096;"[9.1437223,42.29408380050611]";;Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/7238794579;2021-07-15
-0.131555;47.4184567000718;;;;Ionity;;;Ionity;Non concerné;;Longué-les-Cossonnières;;;"49180";"[-0.13155499999999998,47.418456700071836]";"4";Non concerné;;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10578939962;2023-01-24
-2.8332088;47.5018786000532;SDE 56;;;Morbihan Énergies;;;Morbihan Énergies;Non concerné;;;;;"56214";"[-2.8332088,47.50187860005322]";"2";Non concerné;FR*S56*P56214*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8210558871;2021-04-18
2.8745127;48.9575247997029;;;;;;;;Non concerné;;;;;"77284";"[2.8745126999999995,48.95752479970286]";"1";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9893364285;2022-07-17
3.4977675;44.5155764005072;SDEE48 48;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S48*P48095*001;FR*S48*P48095*001;;;"48095";"[3.4977674999999997,44.515576400507214]";"2";Non concerné;FR*S48*P48095*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7041833084;2020-03-06
-0.7066524;49.2709076996255;SDEC ENERGIE;;;MobiSDEC;;;MobiSDEC;Non concerné;;;;;"14047";"[-0.7066523999999998,49.2709076996255]";"3";Non concerné;FR*T14*P*E14047*2;;true;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6860995630;2020-12-11
7.6875014;48.747470399755;;;;Ionity;;;Ionity;Non concerné;;Ionity Brumath Bernolsheim;;;"67033";"[7.687501399999999,48.74747039975495]";"6";Non concerné;;;;;true;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10933726759;2023-05-28
2.3653608;48.8991711997173;TOTAL MARKETING FRANCE;;;TOTAL MARKETING FRANCE;;;Belib';Non concerné;;;;;"75056";"[2.3653607999999995,48.899171199717316]";"6";Non concerné;FR*V75*PPX18*03;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10103790785;2022-10-15
2.8605711;42.6931135005265;;;;Socave Europe;;;;Non concerné;;;;;"66136";"[2.8605711,42.69311350052646]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4510628989;2016-11-19
-4.4879715;48.0425659999275;;;;;;;;Non concerné;;SDEF;;;"29218";"[-4.4879715,48.04256599992753]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6318688141;2019-03-05
2.7828827;48.8537799997286;;;;;;;;Non concerné;;;;;"77449";"[2.7828826999999996,48.853779999728594]";"2";Non concerné;;;true;true;;;;false;;;;;Accès libre;;24/7;Non accessible;;;;;;node/5126734008;2020-03-14
0.3649119;46.6673282002271;;;;;;;;Non concerné;;;;;"86062";"[0.36491190000000007,46.66732820022706]";;Non concerné;;;;;;;;false;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/10006461501;2022-11-24
-0.487688;46.3053106002926;;;;Lidl;;;;Non concerné;;;;;"79034";"[-0.487688,46.305310600292586]";"2";Non concerné;;;true;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10129906658;2023-04-14
-0.7184604;49.277213099624;;;;SIPLEC;;;;Non concerné;"14404001";14404001 - E. Leclerc Bayeux;;;"14047";"[-0.7184603999999999,49.277213099623964]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/3709746324;2020-06-30
4.6959074;43.9743806005335;SMEG 30;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;Route D'Avignon;;;"30217";"[4.6959074,43.9743806005335]";"2";Non concerné;FR*S30*P30217*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6780475268;2022-01-30
6.1616894;48.6218686997861;;;;Izivia;;;;Non concerné;;;;;"54328";"[6.1616894,48.621868699786084]";"2";Non concerné;;;true;;;;;true;;;;1€/1h;Accès libre;;;Accessibilité inconnue;;;;;;node/6657786854;2022-07-25
2.3202204;48.965096099701;SIGEIF;;;Izivia;;;SIGEIF;Non concerné;;;;;"95197";"[2.3202204,48.96509609970098]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10080140722;2022-10-06
2.2908028;48.9158861997132;;;;Autolib';;;;Non concerné;;;;;"92004";"[2.2908027999999994,48.91588619971319]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/1601711130;2018-01-11
-0.4787381;43.3461322005418;SDEPA 64;;;Izivia;;;MObiVE;Non concerné;;;;;"64448";"[-0.47873810000000006,43.34613220054177]";"2";Non concerné;FR*S64*PMB64*101;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7315510089;2020-09-16
4.687797;49.7544656995091;;;;Clem;;;;Non concerné;;AM 062 - Prix les Mezieres - Pl de la mairie;;;"08346";"[4.687797,49.754465699509076]";"2";Non concerné;;;;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6128316992;2020-01-12
1.2402627;43.8920158005359;;;;SDE 82;;;ChargePoint;Non concerné;;ChargePoint;;;"82114";"[1.2402626999999997,43.89201580053592]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8507031232;2021-03-11
1.533494;48.6473999997798;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28279";"[1.533494,48.64739999977976]";"1";Non concerné;FR*S28*PSDE28*NOG2;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9529313678;2022-02-23
4.878305;45.8321843003677;;;;Izivia;;;;Non concerné;;Izivia;;;"69293";"[4.878305,45.83218430036773]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;"node/9062379929, 7kW
SAVO1A et SAV01B";2021-09-04
4.9574465;45.6798328003892;;;;Izivia;;;;Non concerné;;IZIVIA - 983 Rue des Albatros;;;"69283";"[4.9574465000000005,45.67983280038922]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9050938178;2021-09-19
0.8064458;49.4850485995733;MRN;;;Bouygues Énergies et Services;;;Alizé Liberté;Non concerné;;Amiral Ronarch;;;"76709";"[0.8064457999999999,49.48504859957333]";"2";Non concerné;FR*C01*P76709*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4702171380;2023-03-03
2.9740997;42.6014970005225;SYDEEL66 66;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S66*P66065*001;FR*S66*P66065*001;;;"66065";"[2.9740997,42.601497000522485]";"2";Non concerné;FR*S66*P66065*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7040836644;2023-05-20
7.0306174;49.0021184996918;;;;Freshmile;support@freshmile.com;+33 3 88 68 84 58;Freshmile;Non concerné;;;;"3 Quai de l'Albe, Sarralbe";"57628";"[7.030617399999999,49.0021184996918]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9909991309;2023-02-02
6.6287371;44.1819518005255;;;;;;;;Non concerné;;;;;"04061";"[6.6287371,44.18195180052554]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7531624338;2020-05-18
7.4414736;47.6661603000159;;;;;;;;Non concerné;;;;;"68309";"[7.4414736,47.666160300015925]";"5";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6171496220;2018-12-29
8.9351284;42.636348400524;;;;;;;;Non concerné;;;;;2B134;"[8.935128399999998,42.63634840052405]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9072772076;2021-09-08
4.1112734;44.6663676004966;SDE07;;;SDE07;;;E Born;Non concerné;;eborn - SDE07;;;"07153";"[4.111273399999999,44.66636760049665]";"2";Non concerné;FR*S07*P07153*A;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5535564609;2020-04-24
3.09338249202605;43.1083995335732;;;;;;;;Non concerné;;;;;"11170";"[3.0933824920260498,43.10839953357322]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;way/1164531264;2023-04-21
1.6336458;50.7264356992993;Communauté d'Agglomération du Boulonnais;;;Bouygues Énergies et Services;;;pass pass électrique;Non concerné;;Saint-Martin-Boulogne - Briand;;;"62758";"[1.6336458,50.72643569929932]";"2";Non concerné;FR*H05*P62758*003;;true;true;;;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4997522537;2022-05-11
2.1991605;48.977075499698;;;;Freshmile;;;;Non concerné;;;;;"95176";"[2.1991605,48.977075499698024]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/5899208842;2020-03-14
4.242703;49.1206926996625;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Aire de Reims-Champagne-Sud Supercharger;;;"51428";"[4.242703,49.12069269966247]";"6";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès réservé;;24/7;Accessibilité inconnue;;;;;;node/6668050731;2022-09-24
6.337557;46.7769913002059;;;;;;;;Non concerné;;;;;"25514";"[6.337556999999999,46.77699130020592]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8152516848;2020-11-22
-1.0504033;43.6923226005401;;;;;;;;Non concerné;;;;;"40088";"[-1.0504032999999997,43.69232260054009]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/11013537353;2023-06-29
4.4512608;44.5552536005046;SDE07;;;SDE07;;;E Born;Non concerné;;eborn - SDE07;;;"07241";"[4.4512608,44.555253600504564]";"2";Non concerné;FR*S07*P07241*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5287887249;2020-04-24
-3.8434875;48.5754269997976;SDE29;;;Freshmile;;;La Borne Électrique;Non concerné;;;;;"29254";"[-3.8434875,48.575426999797564]";"2";Non concerné;FRS29PSDE29JCAW;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5299596821;2020-03-21
3.2874575;44.5541622005046;SDEE48 48;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S48*P48092*001;FR*S48*P48092*001;;;"48092";"[3.2874574999999995,44.554162200504635]";"2";Non concerné;FR*S48*P48092*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7041484788;2020-03-06
-2.8570877;48.5548893998026;;;;Brev'Car;;;;Non concerné;;;;;"22251";"[-2.8570877,48.554889399802626]";"2";Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8783723572;2021-05-30
4.8543275;45.7630307003777;IZIVIA FMET 1;;;Izivia;sav@izivia.com;"+33972668001";GRAND LYON;Non concerné;LY301C;LY301C - IZIVIA Grand Lyon | Lyon 3 | Part-Dieu - Deruelle;;;"69123";"[4.854327499999999,45.763030700377655]";"1";Non concerné;FR*GLY*PLYON16231;;true;true;;;;true;;false;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10105983422;2023-04-05
5.2249884;45.6139866003981;;;;;;;;Non concerné;FRALLEGO900042;FRALLEGO900042;;;"38193";"[5.224988399999999,45.61398660039809]";"2";Non concerné;;;;;true;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9921313025;2022-07-30
0.2796648;49.5191677995651;;;;;;;;Non concerné;;;;;"76296";"[0.27966479999999994,49.5191677995651]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6797149325;2019-09-15
2.3498027;48.6962636997677;SMOYS;;;Sodetrel;;;SMOYS;Non concerné;;;;;"91589";"[2.3498026999999997,48.696263699767655]";"1";Non concerné;;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8097334599;2022-03-14
-1.68032;48.1047359999126;;;;citiz;;;;Non concerné;;;;;"35238";"[-1.68032,48.10473599991257]";"2";Non concerné;;;;;;;;true;;;;;Accès réservé;;24/7;Accessibilité inconnue;;;;;;node/5546283653;2020-03-14
2.7688112;42.6963065005266;SYDEEL66 66;;;Bouygues Énergies et Services;;;Reveo;Non concerné;FR*S66*P66140*001;FR*S66*P66140*001;;;"66140";"[2.7688112,42.69630650052659]";"2";Non concerné;FR*S66*P66140*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5920397344;2023-05-20
4.8578352;49.7363467995133;;;;Clem;;;;Non concerné;;AM 083 - Vrigne aux Bois - Pl de la Republique;;;"08491";"[4.8578352,49.73634679951334]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6128426284;2021-10-08
2.2411926;47.0944574001417;;;;Ionity;;;Ionity;Non concerné;;IONITY Bourges Sainte Thorette;;;"18138";"[2.2411926,47.094457400141685]";"2";Non concerné;;;;;true;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5829059585;2023-01-23
1.7744396;46.8640879001887;;;;SDEI36;;;;Non concerné;;Chemin du Mée;;;"36128";"[1.7744395999999998,46.86408790018875]";"2";Non concerné;;;;true;true;;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/8572653015;2021-03-29
-4.4115795;48.6329472997833;SDE29;;;Freshmile;;;La Borne Électrique;Non concerné;RHXL;RHXL;;;"29077";"[-4.4115795,48.63294729978334]";"2";Non concerné;FRS29PSDE29RHXL;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4360488227;2020-03-21
-0.2141133;47.4382193000674;;;;;;;;Non concerné;;;;;"49021";"[-0.21411329999999998,47.438219300067445]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9119737807;2021-09-24
5.3950241;43.2663450005412;Aix-Marseille-Provence;;;Bouygues Énergies et Services;;"+33488776110";MAMP;Non concerné;;;;"131 Boulevard Michelet, Marseille";"13055";"[5.395024099999999,43.26634500054115]";"2";Non concerné;FR*M13*P13209*003;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;"node/9523658738, AC22kVA - evzen";2023-03-31
3.1618043;50.7372490992972;;;;;;;;Non concerné;;;;;"59599";"[3.1618042999999996,50.73724909929724]";"1";Non concerné;;;;;true;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10259663403;2022-12-13
4.4864569;44.2183058005239;SMEG 30;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"30096";"[4.4864569,44.218305800523886]";"2";Non concerné;FR*S30*P30096*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7263872184;2020-03-04
-1.5054899;46.7661163002081;SYDEV 85;;;Bouygues Énergies et Services;;;SyDEV;Non concerné;;;;;"85178";"[-1.5054899,46.76611630020806]";"2";Non concerné;FR*S85*P85178*002;;true;;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/3250911155;2020-04-21
2.157305;49.0217546996869;;;;;;;;Non concerné;;;;;"95488";"[2.1573049999999996,49.021754699686944]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6251180042;2022-05-19
-1.1999147;44.0326277005315;;;;;;;;Non concerné;;;;;"40322";"[-1.1999146999999997,44.03262770053153]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10802729405;2023-04-11
7.3092999;43.7021430005399;;;;;;;;Non concerné;;;;;"06159";"[7.3092999,43.70214300053995]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6965518380;2020-03-14
3.4191933;46.1225765003231;SDE03 - Allier;;;SPBR1;;;Réseau eborn;Non concerné;;;;;"03310";"[3.4191933,46.12257650032307]";"2";Non concerné;FR*EBN*PVICHY4;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;"2016";node/7973905598;2022-03-14
6.2686591;46.20203380031;;;;Kia;;;;Non concerné;;;;;"74305";"[6.2686591,46.20203380031004]";"1";Non concerné;;;;;true;true;;false;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/6587627455;2023-06-27
2.0628588;48.8871469997203;;;;;;;;Non concerné;;;;;"78551";"[2.0628588,48.8871469997203]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9824718168;2022-06-17
-2.123401;47.90593119996;SDE 56;;;Morbihan Énergies;;;Morbihan Énergies;Non concerné;;;;;"56075";"[-2.1234009999999994,47.90593119996002]";"2";Non concerné;FR*S56*P56075*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8210543364;2020-12-09
6.5171827;48.5793117997966;;;;;;;;Non concerné;;;;;"54373";"[6.5171827,48.579311799796606]";;Non concerné;;;;;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/9905503658;2022-10-10
2.4364604;48.84818069973;;;;Effia;;;;Non concerné;;Parking Parc du Marché;;;"94080";"[2.4364604,48.848180699729966]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7214446660;2020-02-15
1.3702811;43.7426223005393;Toulouse Métropole;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"31490";"[1.3702811,43.742622300539274]";"2";Non concerné;FR*M31*P31490*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8204783602;2020-12-08
-0.0313886;44.8786209004794;SDEEG 33;;;Izivia;;;MObiVE;Non concerné;FR*S33*P33045*001;FR*S33*P33045*001;;;"33045";"[-0.031388599999999996,44.87862090047938]";"2";Non concerné;FR*S33*PMB33*11;"36";true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7055491490;2020-09-18
4.7552994;46.2117481003084;;;;;;;;Non concerné;;;;;"71090";"[4.7552994,46.21174810030841]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10276584640;2022-12-20
1.445986;43.5795312005414;;;;Alizé;;;;Non concerné;;;;;"31555";"[1.445986,43.579531200541425]";"4";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9910171208;2022-08-15
4.7221205;49.7723146995049;;;;Clem;;;;Non concerné;;AM 140 - Charleville-Mezieres - Churchill;;;"08105";"[4.7221205,49.77231469950488]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6128626403;2018-12-11
6.1709792;49.2151016996392;;;;SIPLEC;;;;Non concerné;"57280003";57280003 - E. Leclerc Hauconcourt;;;"57303";"[6.170979199999999,49.215101699639206]";;Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/3709750445;2020-09-14
6.1037592;47.765278699993;SIED70;;;Freshmile;;;SREM2;Non concerné;;;;;"70228";"[6.1037592,47.765278699993004]";"2";Non concerné;FR*S70*P0702289;;true;true;;;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7606710289;2020-06-09
-0.7385067;48.1083391999117;;;;;;;;Non concerné;;;;;"53140";"[-0.7385066999999998,48.10833919991174]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8933753455;2021-07-19
7.480322;48.5012639998159;Ville de Rosheim;;;Bouygues Énergies et Services;;;Alizé Liberté;Non concerné;"FR*V05*E67411*002*1;FR*V05*E67411*002*2";"FR*V05*E67411*002*1;FR*V05*E67411*002*2";;;"67411";"[7.480322,48.501263999815876]";"2";Non concerné;FR*V05*P67411*002;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5615365207;2020-03-10
2.2486084;43.1038267005388;SYADEN 11;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"11090";"[2.2486083999999997,43.10382670053881]";"2";Non concerné;FR*S11*P11090*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7266381898;2023-05-18
2.3508825;48.7545804997532;;;;Evink;;;;Non concerné;;Novotel;;;"94065";"[2.3508824999999995,48.75458049975322]";"2";Non concerné;;;true;true;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;"node/5839577250, Take ticket at parking entrance. First 3 hours are free.";2023-04-15
4.0236846;49.2603555996281;;;;;;;;Non concerné;;Borne de Recharge;;;"51454";"[4.023684599999999,49.2603555996281]";;Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7912076156;2020-09-16
-1.9826581;48.4869328998194;;;;;;;;Non concerné;;;;;"22385";"[-1.9826580999999999,48.486932899819394]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7296457808;2020-03-29
7.3987093;48.2530137998767;;;;ChargePoint;;;ChargePoint;Non concerné;;ChargePoint;;;"67239";"[7.398709300000001,48.25301379987669]";"22";Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9696958558;2022-04-27
-0.8038339;46.4682078002639;SYDEV 85;;;Bouygues Énergies et Services;;;SYDEV;Non concerné;;;;;"85092";"[-0.8038339,46.468207800263926]";"2";Non concerné;FR*S85*P85092*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5614658179;2020-03-20
